# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar 11 13:14:43 2022
#
# User preference: *
#
# CONSTRAINT:  where (st_nrvc <> 0)
# CONSTRAINT:  order by st_rotp desc, st_nrvc asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,cb_flag,rv_flag,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,glat,glon,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,st_nrvc
31394,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376610,0.00000110,-0.00000110,0,0.037200,0.001100,-0.001100,0,2510.85700,149.38010,-149.38010,0,,,,,,,,,1.35,0.12,-0.12,0,0.000,0.200,-0.200,0,[Fe/H],2.400,1.500,-1.000,0,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31395,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376550,0.00000100,-0.00000100,0,0.037000,0.001000,-0.001000,0,2412.32970,76.27920,-73.10090,0,,,,,0.087000,,,0,1.30,0.06,-0.06,0,,,,,,,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31396,WASP-14 b,WASP-14,1,3,0,1,Published Confirmed,0,2.24375000,0.00001000,-0.00001000,0,,,,,2809.61720,444.96200,-444.96200,0,,,,,0.090000,0.000000,0.000000,0,1.62,0.39,-0.39,0,0.000,,,0,[Fe/H],,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31397,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,,,,,,,,,2479.07400,143.02350,-149.38010,0,,,,,0.082200,0.003000,-0.003200,0,1.35,0.12,-0.12,0,-0.130,0.080,-0.080,0,[Fe/H],,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31398,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24375200,0.00001000,-0.00001000,0,0.036000,0.001000,-0.001000,0,2333.00000,161.00000,-158.00000,0,,,,,0.091000,0.003000,-0.003000,0,1.21,0.13,,0,,,,,,,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
119,61 Vir b,61 Vir,0,1,0,1,Published Confirmed,0,4.21487000,0.00016000,-0.00016000,0,0.049560,0.000650,-0.000670,0,,,,,5.11704,0.54031,-0.50853,0,0.099000,0.091000,-0.070000,0,0.91,0.04,-0.04,0,0.028,0.060,-0.060,0,[Fe/H],,,,,,,,,44.08875,311.85177,1508.8416272,0.3933829,-0.3933829,8.5033200,0.0173700,-0.0173000,6
120,61 Vir b,61 Vir,1,1,0,1,Published Confirmed,0,4.21500000,0.00060000,-0.00060000,0,0.050201,0.000005,-0.000005,0,,,,,5.10000,0.50000,-0.50000,0,0.120000,0.110000,-0.110000,0,0.94,0.03,-0.03,0,-0.010,,,0,[Fe/H],8.960,2.760,-3.080,0,,,,,44.08875,311.85177,1508.8416272,0.3933829,-0.3933829,8.5033200,0.0173700,-0.0173000,6
121,61 Vir c,61 Vir,1,1,0,1,Published Confirmed,0,38.02100000,0.03400000,-0.03400000,0,0.217500,0.000100,-0.000100,0,,,,,18.20000,1.10000,-1.10000,0,0.140000,0.060000,-0.060000,0,0.94,0.03,-0.03,0,-0.010,,,0,[Fe/H],8.960,2.760,-3.080,0,,,,,44.08875,311.85177,1508.8416272,0.3933829,-0.3933829,8.5033200,0.0173700,-0.0173000,6
122,61 Vir c,61 Vir,0,1,0,1,Published Confirmed,0,38.09570000,0.00830000,-0.00830000,0,0.215100,0.002800,-0.002900,0,,,,,16.11390,1.11240,-1.17597,0,0.068000,0.067000,-0.047000,0,0.91,0.04,-0.04,0,0.028,0.060,-0.060,0,[Fe/H],,,,,,,,,44.08875,311.85177,1508.8416272,0.3933829,-0.3933829,8.5033200,0.0173700,-0.0173000,6
123,61 Vir d,61 Vir,1,1,0,1,Published Confirmed,0,123.01000000,0.55000000,-0.55000000,0,0.476000,0.001000,-0.001000,0,,,,,22.90000,2.60000,-2.60000,0,0.350000,0.090000,-0.090000,0,0.94,0.03,-0.03,0,-0.010,,,0,[Fe/H],8.960,2.760,-3.080,0,,,,,44.08875,311.85177,1508.8416272,0.3933829,-0.3933829,8.5033200,0.0173700,-0.0173000,6
257,CoRoT-3 b,CoRoT-3,0,1,0,1,Published Confirmed,0,,,,,,,,,,,,,,,,,,,,,1.41,0.08,-0.08,0,0.140,0.040,-0.040,0,[Fe/H],,,,,,,,,-8.12065,37.26302,3.5086162,0.0837712,-0.0837712,768.7710000,30.7910000,-28.5450000,6
258,CoRoT-3 b,CoRoT-3,0,1,0,1,Published Confirmed,0,4.25679940,0.00000390,-0.00000310,0,0.056940,0.000960,-0.000790,0,6747.53090,260.62060,-187.51970,0,,,,,0.008000,0.015000,-0.005000,0,1.36,0.06,-0.04,0,,,,,,,,,,,,,,-8.12065,37.26302,3.5086162,0.0837712,-0.0837712,768.7710000,30.7910000,-28.5450000,6
259,CoRoT-3 b,CoRoT-3,0,1,0,1,Published Confirmed,0,4.25679940,0.00000350,-0.00000350,0,0.057830,0.000850,-0.000850,0,6979.54680,222.48100,-222.48100,0,,,,,,,,,1.40,0.06,-0.06,0,-0.020,0.060,-0.060,0,[Fe/H],1.500,0.600,-0.500,0,,,,,-8.12065,37.26302,3.5086162,0.0837712,-0.0837712,768.7710000,30.7910000,-28.5450000,6
260,CoRoT-3 b,CoRoT-3,0,1,0,1,Published Confirmed,0,4.25679940,0.00000350,-0.00000350,0,0.057400,0.001200,-0.001300,0,6814.27520,305.11680,-308.29510,0,,,,,0.016000,,,1,1.37,0.09,-0.09,0,0.020,0.060,-0.060,0,,2.200,0.600,-0.600,0,,,,,-8.12065,37.26302,3.5086162,0.0837712,-0.0837712,768.7710000,30.7910000,-28.5450000,6
261,CoRoT-3 b,CoRoT-3,1,1,0,1,Published Confirmed,0,4.25680000,0.00000500,-0.00000500,0,,,,,6883.91000,317.80000,-317.80000,0,,,,,0.000000,,,0,1.37,0.09,-0.09,0,,,,,,2.200,0.600,-0.600,0,,,,,-8.12065,37.26302,3.5086162,0.0837712,-0.0837712,768.7710000,30.7910000,-28.5450000,6
1438,HD 134987 b,HD 134987,0,1,0,1,Published Confirmed,0,258.31000000,0.16000000,-0.16000000,0,0.820000,0.047000,-0.047000,0,,,,,514.90000,41.30000,-41.30000,0,0.243000,0.011000,-0.011000,0,1.10,,,0,0.279,,,0,[Fe/H],,,,,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1439,HD 134987 b,HD 134987,0,1,0,1,Published Confirmed,0,258.25100000,0.04200000,-0.04300000,0,0.818000,0.012000,-0.012000,0,,,,,516.15333,15.57359,-15.89142,0,0.228100,0.007800,-0.007700,0,1.09,0.05,-0.05,0,0.282,0.061,-0.061,0,[Fe/H],,,,,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1440,HD 134987 b,HD 134987,0,1,0,1,Published Confirmed,0,258.19000000,0.07000000,-0.07000000,0,0.810000,0.020000,-0.020000,0,,,,,505.00000,6.00000,-6.00000,0,0.233000,0.002000,-0.002000,0,1.10,0.07,-0.04,0,0.280,,,0,[Fe/H],8.400,1.600,-1.400,0,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1441,HD 134987 b,HD 134987,1,1,0,1,Published Confirmed,0,258.17999000,0.07000000,-0.07000000,0,0.810000,0.020000,-0.020000,0,,,,,511.70630,22.24810,-22.24810,0,0.230000,0.000000,0.000000,0,1.10,0.07,-0.07,0,0.280,,,0,[Fe/H],,,,,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1442,HD 134987 b,HD 134987,0,1,0,1,Published Confirmed,0,264.60000000,5.00000000,-5.00000000,0,0.820000,,,0,,,,,518.06290,,,0,0.370000,0.120000,-0.120000,0,1.05,,,0,,,,,,,,,,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1443,HD 134987 c,HD 134987,0,1,0,1,Published Confirmed,0,5960.00000000,170.00000000,-150.00000000,0,6.620000,0.160000,-0.150000,0,,,,,297.16956,20.02319,-19.06970,0,0.154000,0.049000,-0.050000,0,1.09,0.05,-0.05,0,0.282,0.061,-0.061,0,[Fe/H],,,,,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1444,HD 134987 c,HD 134987,1,1,0,1,Published Confirmed,0,5000.00000000,400.00000000,-400.00000000,0,5.800000,0.500000,-0.500000,0,,,,,260.00000,10.00000,-10.00000,0,0.120000,0.020000,-0.020000,0,1.10,0.07,-0.04,0,0.280,,,0,[Fe/H],8.400,1.600,-1.400,0,,,,,27.38710,339.18433,407.3027012,0.1302591,-0.1302591,26.1804000,0.0516000,-0.0515000,6
1622,HD 160691 b,HD 160691,0,1,0,1,Published Confirmed,0,646.48500000,1.50000000,-1.50000000,0,1.535000,,,0,,,,,532.97800,,,0,0.000100,0.050000,-0.050000,0,1.03,0.15,-0.11,0,0.302,0.006,-0.006,0,[M/H],,,,,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1623,HD 160691 b,HD 160691,0,1,0,1,Published Confirmed,0,637.00000000,8.00000000,-8.00000000,0,1.500000,0.100000,-0.100000,0,,,,,540.31100,63.56600,-63.56600,0,0.310000,0.080000,-0.080000,0,1.08,0.05,-0.05,0,,,,,,,,,,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1624,HD 160691 b,HD 160691,0,1,0,1,Published Confirmed,0,743.00000000,10.00000000,-10.00000000,0,1.650000,0.120000,-0.120000,0,,,,,626.12510,44.49620,-44.49620,0,0.620000,0.050000,-0.050000,0,1.08,0.05,-0.05,0,0.280,0.040,-0.040,0,[Fe/H],6.000,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1625,HD 160691 b,HD 160691,1,1,0,1,Published Confirmed,0,643.25000000,0.90000000,-0.90000000,0,1.497000,,,0,,,,,532.68308,,,0,0.128000,0.017000,-0.017000,0,1.08,,,0,,,,,,6.400,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1626,HD 160691 b,HD 160691,0,1,0,1,Published Confirmed,0,645.50000000,3.00000000,-3.00000000,0,1.500000,0.020000,-0.020000,0,,,,,530.75000,34.96000,-34.96000,0,0.200000,0.030000,-0.030000,0,1.08,0.05,-0.05,0,0.263,0.030,-0.030,0,[Fe/H],6.000,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1627,HD 160691 c,HD 160691,0,1,0,1,Published Confirmed,0,2986.00000000,30.00000000,-30.00000000,0,4.170000,0.070000,-0.070000,0,,,,,985.23000,225.65000,-225.65000,0,0.570000,0.100000,-0.100000,0,1.08,0.05,-0.05,0,0.263,0.030,-0.030,0,[Fe/H],6.000,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1628,HD 160691 c,HD 160691,1,1,0,1,Published Confirmed,0,4205.80000000,758.90000000,-758.90000000,0,5.235000,,,0,,,,,576.51900,,,0,0.098500,0.062700,-0.062700,0,1.08,,,0,,,,,,6.400,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1629,HD 160691 c,HD 160691,0,1,0,1,Published Confirmed,0,4472.96700000,1300.00000000,-1300.00000000,0,5.543000,,,0,,,,,770.07000,,,0,0.027000,0.120000,-0.120000,0,1.03,0.15,-0.11,0,0.302,0.006,-0.006,0,[M/H],,,,,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1630,HD 160691 d,HD 160691,1,1,0,1,Published Confirmed,0,9.63860000,0.00150000,-0.00150000,0,0.090940,,,0,,,,,10.55470,,,0,0.172000,0.040000,-0.040000,0,1.08,,,0,,,,,,6.400,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1631,HD 160691 d,HD 160691,0,1,0,1,Published Confirmed,0,9.63690000,0.00500000,-0.00500000,0,0.092860,,,0,,,,,10.17000,,,0,0.184000,0.200000,-0.200000,0,1.03,0.15,-0.11,0,0.302,0.006,-0.006,0,[M/H],,,,,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1632,HD 160691 d,HD 160691,0,1,0,1,Published Confirmed,0,9.55000000,0.03000000,-0.03000000,0,0.090000,,,0,,,,,14.00000,,,0,0.000000,0.020000,-0.020000,0,1.10,0.05,-0.05,0,0.320,0.050,-0.050,0,[Fe/H],2.000,,,-1,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1633,HD 160691 e,HD 160691,0,1,0,1,Published Confirmed,0,307.47500000,1.50000000,-1.50000000,0,0.934000,,,0,,,,,152.55200,,,0,0.079000,0.060000,-0.060000,0,1.03,0.15,-0.11,0,0.302,0.006,-0.006,0,[M/H],,,,,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1634,HD 160691 e,HD 160691,1,1,0,1,Published Confirmed,0,310.55000000,0.83000000,-0.83000000,0,0.921000,,,0,,,,,165.86850,,,0,0.066600,0.012200,-0.012200,0,1.08,,,0,,,,,,6.400,,,0,,,,,-11.49850,340.05994,191.5319109,0.1524367,-0.1524367,15.5981000,0.0296000,-0.0294000,6
1674,HD 168443 b,HD 168443,0,1,0,1,Published Confirmed,0,58.11212000,0.00048000,-0.00048000,0,0.300000,0.017000,-0.017000,0,,,,,2545.81830,206.58950,-206.58950,0,0.529500,0.001100,-0.001100,0,0.98,0.15,-0.09,0,0.060,0.100,-0.100,0,[M/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1675,HD 168443 b,HD 168443,0,1,0,1,Published Confirmed,0,58.11159000,0.00011000,-0.00011000,0,0.297700,0.002900,-0.002900,0,,,,,2517.20098,47.67426,-50.85255,0,0.531300,0.000620,-0.000610,0,1.04,0.03,-0.03,0,0.076,0.062,-0.062,0,[Fe/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1676,HD 168443 b,HD 168443,1,1,0,1,Published Confirmed,0,58.11247000,0.00030000,-0.00030000,0,0.293100,0.001810,,0,,,,,2434.15700,30.98700,-30.98700,0,0.528830,0.001030,-0.001030,0,0.99,0.02,-0.02,0,0.040,0.030,-0.030,0,[Fe/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1677,HD 168443 b,HD 168443,0,1,0,1,Published Confirmed,0,58.11120000,0.00090000,-0.00090000,0,0.290000,0.005000,-0.005000,0,,,,,2377.27000,85.81000,-85.81000,0,0.530000,0.001000,-0.001000,0,,,,,,,,,,,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1678,HD 168443 b,HD 168443,0,1,0,1,Published Confirmed,0,58.11289000,0.00086000,-0.00086000,0,0.300000,0.017000,-0.017000,0,,,,,2548.89000,206.58000,-206.58000,0,0.528600,0.003200,-0.003200,0,0.98,0.15,-0.09,0,0.060,0.100,-0.100,0,[M/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1679,HD 168443 c,HD 168443,0,1,0,1,Published Confirmed,0,1748.20000000,1.00000000,-1.00000000,0,2.910000,0.170000,-0.170000,0,,,,,5752.72300,476.74500,-476.74500,0,0.212200,0.002000,-0.002000,0,0.98,0.15,-0.09,0,0.060,0.100,-0.100,0,[M/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1680,HD 168443 c,HD 168443,0,1,0,1,Published Confirmed,0,1749.67000000,0.28000000,-0.29000000,0,2.881000,0.028000,-0.028000,0,,,,,5644.63251,111.23994,-111.23994,0,0.211200,0.001300,-0.001300,0,1.04,0.03,-0.03,0,0.076,0.062,-0.062,0,[Fe/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1681,HD 168443 c,HD 168443,0,1,0,1,Published Confirmed,0,1749.50000000,2.40000000,-2.40000000,0,2.910000,0.170000,-0.170000,0,,,,,5752.50000,476.70000,-477.00000,0,0.212500,0.001500,-0.001500,0,0.98,0.15,-0.09,0,0.060,0.100,-0.100,0,[M/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1682,HD 168443 c,HD 168443,1,1,0,1,Published Confirmed,0,1749.83000000,0.57000000,-0.57000000,0,2.837300,0.018000,-0.018000,0,,,,,5464.22100,66.74000,-66.74000,0,0.211300,0.001710,-0.001710,0,0.99,0.02,-0.02,0,0.040,0.030,-0.030,0,[Fe/H],,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
1683,HD 168443 c,HD 168443,0,1,0,1,Published Confirmed,0,1765.80000000,2.20000000,-2.20000000,0,2.840000,0.050000,-0.050000,0,,,,,5361.57000,203.40000,-203.40000,0,0.222000,0.003000,-0.003000,0,,,,,,,,,,,,,,,,,,2.50674,20.81376,242.3014111,0.0788807,-0.0788807,39.6245000,0.1224000,-0.1217000,6
2298,HD 40979 b,HD 40979,0,3,0,1,Published Confirmed,0,264.15000000,0.23000000,-0.23000000,0,0.846000,0.007000,-0.007000,0,,,,,1274.44000,41.32000,-41.32000,0,0.252000,0.014000,-0.014000,0,1.15,0.03,-0.03,0,0.150,0.030,-0.030,0,[Fe/H],,,,,,,,,10.87165,168.49578,180.1229873,0.0617379,-0.0617379,34.0883000,0.0427000,-0.0426000,6
2299,HD 40979 b,HD 40979,0,3,0,1,Published Confirmed,0,265.36000000,0.24000000,-0.25000000,0,0.866900,0.007600,-0.007500,0,,,,,1207.74795,50.85255,-50.85255,0,0.251000,0.028000,-0.028000,0,1.23,0.03,-0.03,0,0.203,0.063,-0.063,0,[Fe/H],,,,,,,,,10.87165,168.49578,180.1229873,0.0617379,-0.0617379,34.0883000,0.0427000,-0.0426000,6
2300,HD 40979 b,HD 40979,1,3,0,1,Published Confirmed,0,264.14999000,0.23000000,-0.23000000,0,0.850000,0.010000,-0.010000,0,,,,,1484.26610,108.06220,-108.06220,0,0.250000,0.010000,-0.010000,0,1.45,0.15,-0.15,0,0.200,,,0,[Fe/H],,,,,,,,,10.87165,168.49578,180.1229873,0.0617379,-0.0617379,34.0883000,0.0427000,-0.0426000,6
2301,HD 40979 b,HD 40979,0,3,0,1,Published Confirmed,0,263.84000000,0.71000000,-0.71000000,0,0.855000,0.049000,-0.049000,0,,,,,1217.20000,114.40000,-114.40000,0,0.269000,0.034000,-0.034000,0,1.16,0.19,-0.13,0,0.250,0.100,-0.100,0,[M/H],,,,,,,,,10.87165,168.49578,180.1229873,0.0617379,-0.0617379,34.0883000,0.0427000,-0.0426000,6
32046,eps Eri b,eps Eri,0,1,0,1,Published Confirmed,0,2650.00000000,21.00000000,-21.00000000,0,3.500000,0.039000,-0.039000,0,,,,,206.90629,12.07748,-12.39531,0,0.044000,0.047000,-0.031000,0,0.81,0.02,-0.02,0,-0.044,0.058,-0.058,0,[Fe/H],,,,,,,,,-48.05487,195.84135,975.5865066,0.5673523,-0.5673523,3.2026000,0.0048300,-0.0048300,6
32047,eps Eri b,eps Eri,0,1,0,1,Published Confirmed,0,2502.00000000,10.00000000,-10.00000000,0,3.390000,0.360000,-0.360000,0,492.63650,76.27920,-76.27920,0,247.90740,25.42640,-25.42640,0,0.702000,0.039000,-0.039000,0,0.83,0.05,-0.05,0,-0.130,0.040,-0.040,0,[Fe/H],0.800,,,0,,,,,-48.05487,195.84135,975.5865066,0.5673523,-0.5673523,3.2026000,0.0048300,-0.0048300,6
32048,eps Eri b,eps Eri,0,1,0,1,Published Confirmed,0,2502.10000000,20.10000000,-20.10000000,0,3.400000,,,0,540.31100,,,0,273.33380,,,0,0.608000,0.041000,-0.041000,0,0.85,,,0,,,,,,1.000,,,1,,,,,-48.05487,195.84135,975.5865066,0.5673523,-0.5673523,3.2026000,0.0048300,-0.0048300,6
32049,eps Eri b,eps Eri,1,1,0,1,Published Confirmed,0,2690.00000000,30.00000000,-30.00000000,0,,,,,247.90740,120.77540,-38.13960,0,,,,,0.070000,0.060000,-0.050000,0,0.78,0.01,-0.01,0,,,,,,0.500,0.300,-0.300,0,,,,,-48.05487,195.84135,975.5865066,0.5673523,-0.5673523,3.2026000,0.0048300,-0.0048300,6
686,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46529340,,,0,0.055100,0.001500,-0.001500,0,,,,,169.72122,15.25584,-15.25584,0,0.000000,,,0,1.12,0.09,-0.09,0,,,,,,3.600,0.000,0.000,0,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
687,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46000000,,,0,,,,,168.44990,,,0,,,,,,,,,1.13,0.19,-0.11,0,0.158,0.007,-0.007,0,[M/H],,,,,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
688,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46529680,0.00000180,-0.00000180,0,0.055610,0.000830,-0.000830,0,168.13207,6.35660,-6.35660,0,,,,,0.000000,,,0,,,,,0.130,,,0,[Fe/H],,,,,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
689,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46543000,,,0,0.055300,0.001200,-0.001300,0,169.08556,9.53490,-9.53490,0,,,,,,,,,1.13,0.07,-0.08,0,0.130,0.080,-0.080,0,[Fe/H],2.700,2.500,-2.000,0,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
690,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46529974,0.00000055,-0.00000055,0,,,,,,,,,,,,,,,,,,,,,0.100,,,0,[Fe/H],,,,,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
691,HAT-P-1 b,HAT-P-1,0,2,0,1,Published Confirmed,0,4.46529976,0.00000055,-0.00000055,0,0.055300,0.001200,-0.001300,0,166.86075,8.26358,-8.26358,0,,,,,0.011000,,,1,1.13,0.07,-0.08,0,0.130,0.080,-0.080,0,,2.700,2.500,-2.000,0,,,,,-19.03641,99.79172,52.8378021,0.0432105,-0.0432105,158.9790000,0.9770000,-0.9650000,7
